Sensor,3Space
BPM,0
BPB,0
NumBar,0
LeadIn,0

MusicFile,None

Calibration Info Start
LRswitched,True
Sequence #,Time,Acc X #S1,Acc Y #S1,Acc Z #S1,Pitch #S1,Yaw #S1, Roll #S1,Quat X #S1,Quat Y #S1,Quat Z #S1, Quat W #S1,Acc X #S2,Acc Y #S2,Acc Z #S2,Pitch #S2, Yaw #S2, Roll #S2,Quat X #S2,Quat Y #S2,Quat Z #S2, Quat W #S2,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calibration Info End

Sequence #,Time,Acc X #S1,Acc Y #S1,Acc Z #S1,Pitch #S1, Yaw #S1,Roll #S1,Quat X #S1,Quat Y #S1,Quat Z #S1, Quat W #S1,Acc X #S2,Acc Y #S2,Acc Z #S2,Pitch #S2,Yaw #S2,Roll #S2,Quat X #S2,Quat Y #S2,Quat Z #S2, Quat W #S2,
54,2220.0031,556,-4052,488,31,-12,4,-0.0788179,0.5881953,0.04358153,-0.8036882,548,-3860,864,-5,-18,-18,-0.1432144,0.4520741,0.04407218,-0.8793045
55,2260.0032,568,-4068,464,23,-19,4,-0.07893806,0.5885251,0.04339864,-0.8034448,544,-3860,836,-1,-13,-29,-0.1430099,0.4512876,0.04481561,-0.8797041
56,2300.0032,568,-4040,460,26,-18,5,-0.079031,0.5887505,0.0429856,-0.8032927,544,-3904,876,3,-12,-22,-0.1431378,0.4514649,0.04472603,-0.8795968
57,2330.0033,576,-4052,468,23,-12,13,-0.07895071,0.5885873,0.04318811,-0.8034093,540,-3884,896,-2,-22,-26,-0.143402,0.4507037,0.04425707,-0.8799678
58,2380.0033,556,-4068,484,21,-10,8,-0.07879112,0.5882185,0.04310292,-0.8036997,536,-3860,864,-6,-15,-26,-0.1436277,0.4509209,0.04405845,-0.8798297
59,2420.0034,556,-4048,476,25,-20,4,-0.07892542,0.5884905,0.04293163,-0.803498,548,-3860,872,-2,-20,-22,-0.1435151,0.4507414,0.04409957,-0.8799381
60,2460.0034,556,-4048,464,27,-11,3,-0.07888502,0.5885572,0.04282792,-0.8034571,532,-3856,868,-5,-14,-23,-0.1434483,0.450362,0.04456777,-0.8801195
61,2500.0035,552,-4068,496,28,-16,0,-0.07866032,0.5886593,0.04254711,-0.8034193,536,-3860,872,-14,-19,-21,-0.1431341,0.4500056,0.04409917,-0.8803765
62,2540.0036,576,-4096,476,25,-17,4,-0.07898799,0.58847,0.04283958,-0.8035102,540,-3856,880,-2,-15,-26,-0.1431682,0.4497108,0.04398024,-0.8805276
63,2570.0036,560,-4048,476,28,-18,1,-0.078616,0.5883076,0.04289113,-0.8036629,544,-3860,856,0,-17,-28,-0.1432972,0.4495836,0.04421159,-0.8805599
64,2610.0037,552,-4040,488,28,-14,-7,-0.0787428,0.5880414,0.0429767,-0.8038407,564,-3880,876,-1,-16,-29,-0.1436353,0.4493773,0.04395101,-0.8806232
65,2640.0037,532,-4044,472,29,-22,-1,-0.07910921,0.5883275,0.04281918,-0.8036037,580,-3840,876,2,-18,-24,-0.1439399,0.4495894,0.04416252,-0.8804547
66,2680.0038,544,-4048,464,27,-17,-1,-0.07901406,0.5881831,0.04299942,-0.8037091,544,-3868,868,-7,-14,-26,-0.1437721,0.4493709,0.04451923,-0.8805757
67,2720.0038,568,-4060,484,23,-22,-1,-0.07890723,0.5882692,0.04310108,-0.8036512,516,-3832,868,0,-13,-22,-0.1437126,0.449846,0.04440047,-0.8803487
68,2760.0039,576,-4052,484,18,-19,0,-0.07886483,0.5880556,0.04318704,-0.8038071,548,-3892,860,-7,-21,-29,-0.1437113,0.4496256,0.04461752,-0.8804505
69,2800.0039,556,-4044,472,20,-18,2,-0.07864219,0.5879431,0.04328224,-0.8039061,556,-3872,872,-3,-17,-30,-0.143878,0.4496427,0.04435795,-0.8804277
70,2830.004,556,-4060,476,24,-14,-1,-0.07871372,0.5880615,0.04327147,-0.803813,548,-3872,872,-4,-13,-22,-0.1435756,0.4497655,0.04456722,-0.8804038
71,2860.004,572,-4056,500,22,-15,-2,-0.07850233,0.5879406,0.04310356,-0.8039312,528,-3852,880,-1,-17,-25,-0.1435073,0.4499881,0.04374464,-0.8803424
72,2920.0041,556,-4056,476,24,-18,4,-0.07847615,0.588117,0.04317784,-0.8038006,568,-3868,876,6,-12,-28,-0.1435832,0.4495165,0.04455252,-0.8805304
73,2960.0041,540,-4052,452,30,-17,1,-0.07830809,0.5877246,0.04332237,-0.8040963,524,-3864,856,-4,-14,-25,-0.1434126,0.4495973,0.04479618,-0.8805047
74,3000.0042,572,-4048,492,27,-15,-1,-0.07829269,0.5878656,0.04298481,-0.8040128,548,-3852,884,1,-13,-27,-0.1442807,0.4502916,0.04390335,-0.8800529
75,3060.0043,548,-4060,480,24,-17,-2,-0.07862085,0.5878348,0.04330102,-0.8039863,544,-3852,876,8,-13,-19,-0.1435541,0.4499433,0.04407716,-0.8803411
76,3100.0043,572,-4072,508,35,-25,-22,-0.07928964,0.5878043,0.04346716,-0.803934,552,-3876,852,8,-15,-23,-0.1443851,0.4496808,0.04399575,-0.8803433
77,3140.0044,592,-4052,492,25,-15,-8,-0.07992655,0.5874419,0.04409443,-0.8041017,584,-3888,860,0,-16,-24,-0.1442776,0.4491636,0.04422959,-0.8806133
78,3180.0045,552,-4044,460,23,-17,-9,-0.07979877,0.5874088,0.04428173,-0.8041282,536,-3880,856,7,-20,-9,-0.1437511,0.4496915,0.04408075,-0.8804374
79,3220.0045,572,-4040,472,28,-19,-20,-0.08017687,0.5875865,0.04476741,-0.8039339,540,-3832,872,11,-17,4,-0.1439476,0.4497355,0.04344811,-0.8804144
80,3260.0046,596,-4032,480,30,-19,-11,-0.0804479,0.5877132,0.04487313,-0.8038083,520,-3900,888,14,-13,-9,-0.1444794,0.4500193,0.04224222,-0.8802408
81,3310.0046,568,-4048,496,31,-18,-4,-0.08083326,0.5876463,0.04469544,-0.8038284,528,-3884,900,6,-17,-13,-0.1446608,0.4504454,0.04120741,-0.8800421
82,3350.0047,600,-4032,472,30,-17,-2,-0.08127484,0.5879835,0.04478655,-0.8035322,540,-3864,864,1,-11,-21,-0.1446867,0.4501031,0.04114641,-0.8802158
83,3400.0048,580,-4044,476,26,-22,7,-0.08135749,0.5884576,0.04405461,-0.8032172,528,-3864,880,-2,-21,-32,-0.144488,0.4497214,0.0415574,-0.8804242
84,3440.0048,560,-4044,464,25,-19,10,-0.08106092,0.5884709,0.0438792,-0.803247,528,-3864,872,-1,-16,-29,-0.1445821,0.4496673,0.04164714,-0.8804322
85,3480.0049,564,-4056,476,22,-14,14,-0.08084199,0.5886735,0.04386546,-0.8031213,524,-3860,880,6,-20,-23,-0.1448371,0.4493532,0.04180293,-0.8805432
86,3520.0049,576,-4040,492,27,-18,4,-0.08075207,0.5889958,0.04333695,-0.8029228,536,-3852,896,-6,-11,-22,-0.1444369,0.4493907,0.04152616,-0.880603
87,3550.005,580,-4040,468,19,-12,4,-0.08020844,0.5888966,0.0436859,-0.8030311,552,-3860,884,4,-13,-26,-0.1443505,0.4492298,0.04210203,-0.8806719
88,3610.0051,572,-4040,484,30,-12,6,-0.08018989,0.5886714,0.04363773,-0.8032007,524,-3856,868,2,-18,-26,-0.1448098,0.4495225,0.04179984,-0.8804615
89,3650.0051,580,-4048,476,22,-16,1,-0.08005159,0.5886372,0.04355307,-0.8032441,536,-3868,888,0,-20,-27,-0.1447632,0.4497558,0.04145626,-0.8803662
90,3680.0052,556,-4040,468,23,-15,2,-0.0799345,0.5884941,0.04351443,-0.8033628,536,-3876,896,-7,-17,-24,-0.1449681,0.4500132,0.04120411,-0.8802128
