
Time,Acc Pitch Orientation #WM1, Acc Roll Orientation #WM1,Acc X #WM1,Acc Y #WM1,Acc Z #WM1,		Raw Yaw #WM1,Raw Pitch #WM1,Raw Roll #WM1,Speed Yaw #WM1, Speed Pitch #WM1,Speed Roll #WM1,		Acc Pitch Orientation #WM2, Acc Roll Orientation #WM2,Acc X #WM2,Acc Y #WM2,Acc Z #WM2,		Raw Yaw #WM2,Raw Pitch #WM2,Raw Roll #WM2,Speed Yaw #WM2, Speed Pitch #WM2,Speed Roll #WM2
469,-16.814844,4.953258,0.082651,0.289280,0.953670,1f97,1f45,1f23,  -1.200,   2.900,   4.600,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f61,1f79,1f9a,   1.500,   0.300,  -1.350
474,-16.814844,4.953258,0.082651,0.289280,0.953670,1fa2,1f42,1f22,  -1.750,   3.050,   4.650,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f63,1f73,1f9f,   1.400,   0.600,  -1.600
478,-16.814844,4.953258,0.082651,0.289280,0.953670,1fa2,1f42,1f22,  -1.750,   3.050,   4.650,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f63,1f73,1f9f,   1.400,   0.600,  -1.600
487,-16.814844,4.953258,0.082651,0.289280,0.953670,1f9a,1f3d,1f21,  -1.350,   3.300,   4.700,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f65,1f7c,1f8e,   1.300,   0.150,  -0.750
493,-16.814844,4.953258,0.082651,0.289280,0.953670,1f9c,1f41,1f1e,  -1.450,   3.100,   4.850,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f68,1f80,1f93,   1.150,  -0.050,  -1.000
500,-19.053480,4.953257,0.081613,0.326451,0.941684,1fa1,1f43,1f1f,  -1.700,   3.000,   4.800,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f65,1f78,1fa5,   1.300,   0.350,  -1.900
507,-19.053480,4.953257,0.081613,0.326451,0.941684,1fa1,1f43,1f1f,  -1.700,   3.000,   4.800,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f65,1f78,1fa5,   1.300,   0.350,  -1.900
512,-16.814844,4.953258,0.082651,0.289280,0.953670,1f9b,1f38,1f1c,  -1.400,   3.550,   4.950,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f69,1f72,1f9a,   1.100,   0.650,  -1.350
517,-16.814844,4.953258,0.082651,0.289280,0.953670,1f9b,1f38,1f1c,  -1.400,   3.550,   4.950,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f69,1f72,1f9a,   1.100,   0.650,  -1.350
521,-16.814844,4.953258,0.082651,0.289280,0.953670,1f9b,1f38,1f1c,  -1.400,   3.550,   4.950,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f64,1f72,1f9e,   1.350,   0.650,  -1.550
525,-19.053480,4.953257,0.081613,0.326451,0.941684,1f9a,1f41,1f1c,  -1.350,   3.100,   4.950,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f64,1f72,1f9e,   1.350,   0.650,  -1.550
529,-19.053480,4.953257,0.081613,0.326451,0.941684,1f9a,1f41,1f1c,  -1.350,   3.100,   4.950,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f64,1f72,1f9e,   1.350,   0.650,  -1.550
533,-16.814844,4.953258,0.082651,0.289280,0.953670,1fa0,1f42,1f1c,  -1.650,   3.050,   4.950,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f69,1f79,1f9a,   1.100,   0.300,  -1.350
537,-16.814844,4.953258,0.082651,0.289280,0.953670,1fa0,1f42,1f1c,  -1.650,   3.050,   4.950,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f69,1f79,1f9a,   1.100,   0.300,  -1.350
544,-16.814844,4.953258,0.082651,0.289280,0.953670,1f98,1f3e,1f17,  -1.250,   3.250,   5.200,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f5f,1f75,1f9f,   1.600,   0.500,  -1.600
548,-16.814844,4.953258,0.082651,0.289280,0.953670,1f98,1f3e,1f17,  -1.250,   3.250,   5.200,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f5f,1f75,1f9f,   1.600,   0.500,  -1.600
553,-16.814844,4.953258,0.082651,0.289280,0.953670,1fa6,1f3b,1f18,  -1.950,   3.400,   5.150,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f64,1f82,1f97,   1.350,  -0.150,  -1.200
557,-16.814844,4.953258,0.082651,0.289280,0.953670,1fa6,1f3b,1f18,  -1.950,   3.400,   5.150,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f64,1f82,1f97,   1.350,  -0.150,  -1.200
565,-16.814844,4.953258,0.082651,0.289280,0.953670,1fa2,1f43,1f19,  -1.750,   3.000,   5.100,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f65,1f7e,1f9a,   1.300,   0.050,  -1.350
568,-16.814844,4.953258,0.082651,0.289280,0.953670,1fa2,1f43,1f19,  -1.750,   3.000,   5.100,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f65,1f7e,1f9a,   1.300,   0.050,  -1.350
574,-16.814844,4.953258,0.082651,0.289280,0.953670,1f99,1f3d,1f1f,  -1.300,   3.300,   4.800,-18.579786,-23.198589,-0.373389,0.318625,0.871240,1f6b,1f7c,1f9e,   1.000,   0.150,  -1.550
