
Time,Acc Pitch Orientation #WM1, Acc Roll Orientation #WM1,Acc X #WM1,Acc Y #WM1,Acc Z #WM1,		Acc Pitch Orientation #WM2, Acc Roll Orientation #WM2,Acc X #WM2,Acc Y #WM2,Acc Z #WM2
5274,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5279,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5282,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5288,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5291,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5295,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5301,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5305,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5308,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5317,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5321,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5324,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5332,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5334,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5338,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5342,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5354,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5357,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5360,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5365,-26.370218,-82.530060,-0.888339,0.444170,0.116478,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5372,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5375,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5380,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5390,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5396,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5400,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5402,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5410,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5415,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5419,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5421,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5429,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5438,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5445,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5448,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5456,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5465,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5470,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5473,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5475,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5489,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5492,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5499,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5504,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5508,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5514,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5519,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5522,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5525,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5533,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5536,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5541,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5543,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5560,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5577,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5579,17.509520,-82.530060,-0.945573,-0.300864,0.123983,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5665,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5674,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5740,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5753,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,19.735777,-4.763642,-0.078167,-0.337683,0.938008
5865,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5877,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5880,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5884,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5888,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5897,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5903,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5907,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5909,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5915,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5923,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5927,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5930,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5939,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5944,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5948,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5955,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5959,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5966,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5973,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5980,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5985,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5987,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5991,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
5998,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
6001,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
6005,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
6021,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
6033,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,57.231033,39.289406,0.342742,-0.840860,0.418907
6038,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,36.087799,-49.398705,-0.613567,-0.589024,0.525915
6040,151.359650,-40.197800,-0.566457,-0.479310,-0.670364,36.087799,-49.398705,-0.613567,-0.589024,0.525915
6043,54.756001,-82.178650,-0.571691,-0.816702,0.078529,32.730988,-55.491478,-0.693199,-0.540695,0.476574
6046,54.756001,-82.178650,-0.571691,-0.816702,0.078529,32.730988,-55.491478,-0.693199,-0.540695,0.476574
6052,125.244003,-82.178642,-0.571691,-0.816702,-0.078529,32.730988,-55.491478,-0.693199,-0.540695,0.476574
6056,125.244003,-82.178642,-0.571691,-0.816702,-0.078529,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6061,127.129593,-67.604034,-0.558091,-0.797272,-0.229982,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6065,127.129593,-67.604034,-0.558091,-0.797272,-0.229982,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6075,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6079,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6085,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6091,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6100,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6111,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6115,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6123,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6129,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6132,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6156,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6159,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6161,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6165,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6173,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6175,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6178,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6182,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6188,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6194,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6196,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6203,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6205,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6213,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6215,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6223,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6227,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6236,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6247,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6256,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6262,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6271,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6276,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6280,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6282,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6284,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6294,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6300,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6303,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6306,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6314,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6316,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6323,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,29.045717,-57.724354,-0.739154,-0.485507,0.466834
6325,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-158.518311,-30.068573,-0.466232,0.366204,-0.805309
6332,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-158.518311,-30.068573,-0.466232,0.366204,-0.805309
6334,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-149.964691,-17.525558,-0.260695,0.500534,-0.825533
6345,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-147.269012,-11.888657,-0.173300,0.540695,-0.823174
6354,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6356,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6359,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6371,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6374,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6380,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6384,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6386,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6397,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6399,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6407,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6409,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6415,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6416,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6423,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6427,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6436,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6439,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6446,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6449,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6455,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6457,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6465,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6473,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6475,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6484,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6488,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6496,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6505,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6509,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6515,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6523,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6526,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6530,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6536,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6540,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6545,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6555,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6562,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6565,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6567,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6570,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6574,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6580,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6582,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6589,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6593,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6599,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6604,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6614,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6617,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6621,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6624,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6634,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6638,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6641,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6649,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6651,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6656,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6664,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6667,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6671,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6676,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6684,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6689,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6695,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6701,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6703,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6706,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6709,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6717,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6723,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6728,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6739,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6745,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6754,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6768,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6777,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6779,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6785,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6788,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6793,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6797,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6865,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6868,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6874,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
6876,129.510147,-60.018356,-0.551080,-0.771512,-0.317931,-146.664932,-18.434952,-0.264199,0.549534,-0.792598
