
Time,Acc Pitch Orientation #WM1, Acc Roll Orientation #WM1,Acc X #WM1,Acc Y #WM1,Acc Z #WM1,		Raw Yaw #WM1,Raw Pitch #WM1,Raw Roll #WM1,Speed Yaw #WM1, Speed Pitch #WM1,Speed Roll #WM1,		Acc Pitch Orientation #WM2, Acc Roll Orientation #WM2,Acc X #WM2,Acc Y #WM2,Acc Z #WM2,		Raw Yaw #WM2,Raw Pitch #WM2,Raw Roll #WM2,Speed Yaw #WM2, Speed Pitch #WM2,Speed Roll #WM2
412,-28.484644,0.000000,0.000000,0.476923,0.878945,1f99,1f45,1f6e,  -1.300,   2.900,   0.850,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
415,-28.484644,0.000000,0.000000,0.476923,0.878945,1fb8,1f83,1f25,  -2.850,  -0.200,   4.500,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
419,-28.484644,0.000000,0.000000,0.476923,0.878945,1fb8,1f83,1f25,  -2.850,  -0.200,   4.500,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
423,-28.484644,0.000000,0.000000,0.476923,0.878945,1fb8,1f83,1f25,  -2.850,  -0.200,   4.500,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
428,-28.484644,0.000000,0.000000,0.476923,0.878945,1fae,1f66,1ee1,  -2.350,   1.250,   7.900,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
434,-28.484644,0.000000,0.000000,0.476923,0.878945,1f7a,1f24,1f0b,   0.250,   4.550,   5.800,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
444,-30.722410,0.000000,0.000000,0.510879,0.859652,1f7f,1f1e,1f52,   0.000,   4.850,   2.250,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
452,-30.722410,0.000000,0.000000,0.510879,0.859652,1f7f,1f1e,1f52,   0.000,   4.850,   2.250,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
460,-30.722410,0.000000,0.000000,0.510879,0.859652,1f8d,1f3a,1f63,  -0.700,   3.450,   1.400,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
465,-30.722410,0.000000,0.000000,0.510879,0.859652,1fad,1f58,1f59,  -2.300,   1.950,   1.900,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
472,-30.722410,0.000000,0.000000,0.510879,0.859652,1fad,1f58,1f59,  -2.300,   1.950,   1.900,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
476,-30.722410,0.000000,0.000000,0.510879,0.859652,1fb0,1f7b,1f22,  -2.450,   0.200,   4.650,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
481,-30.722410,0.000000,0.000000,0.510879,0.859652,1fb0,1f7b,1f22,  -2.450,   0.200,   4.650,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
488,-30.722410,0.000000,0.000000,0.510879,0.859652,1fb0,1f7b,1f22,  -2.450,   0.200,   4.650,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
494,-26.046591,-11.749984,-0.182959,0.439102,0.879611,1fb4,1f5f,1ef4,  -2.650,   1.600,   6.950,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
499,-26.046591,-11.749984,-0.182959,0.439102,0.879611,1fb4,1f5f,1ef4,  -2.650,   1.600,   6.950,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
504,-26.046591,-11.749984,-0.182959,0.439102,0.879611,1f8b,1f3b,1efd,  -0.600,   3.400,   6.500,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
